date,return,cum_ret
2017-08-31,0.007969858116735767,0.007969858116735784
2017-11-30,0.03094635976550517,0.039162855978801314
2018-02-28,-0.029904043381990614,0.008087684852658095
2018-05-31,0.03240557504138597,0.0407553459724479
2018-08-31,0.038519776938733104,0.08084500974710052
2018-11-30,0.01903605587745334,0.10142003574751302
2019-02-28,0.021391891164467592,0.12498149327858776
2019-05-31,0.0171735317521977,0.14430139867404246
2019-08-31,0.06133247124170611,0.2144842313000621
2019-11-30,0.034139657781231444,0.255946307337348
2020-02-29,-0.01765853445047771,0.23376813620128112
2020-05-31,0.05943368027539257,0.30709551714223493
2020-08-31,0.0815381996668495,0.4136737324026223
2020-11-30,0.14965196344338066,0.625232782125007
2021-02-28,0.057181383536913495,0.718165841176462
2021-05-31,0.03303341397540564,0.774922724686445
2021-08-31,0.03146378526071297,0.8307685121503388
2021-11-30,-0.0043206428141144585,0.8228584153340093
2022-02-28,0.016652205262660924,0.85321302783092
2022-05-31,0.010986444535298234,0.8735732499732767
2022-08-31,-0.034469421663466684,0.8089922636025562
2022-11-30,0.05741226492113398,0.9128506066807878
2023-02-28,-0.02575721080048315,0.8635809103746788
2023-05-31,0.019268723354003075,0.8994897353844895
2023-08-31,-0.00964925627391237,0.8811610721380987
2023-11-30,0.09930215909807108,1.0679644282126541
2024-02-29,0.07647657124704457,1.226115257143213
2024-05-31,0.05491450371874058,1.3483612717099493
2024-08-31,0.031127712324415243,1.4214603858095343
2024-11-30,0.06883339560776593,1.5881377264944958
2025-02-28,0.03506453310066121,1.678889567474232
2025-05-31,0.0946712665065313,1.932503435658151
2025-08-31,0.05026191219817987,2.0798966658620617
2025-11-30,0.03749532145860894,2.1953783814078576
2026-02-28,0.05449597593309173,2.3695136447781815
