date,return,cum_ret
2017-08-31,0.007138339224685438,0.0071383392246855415
2017-11-30,0.028982936563750783,0.036328165821355896
2018-02-28,-0.032981432375500275,0.0021485785014927483
2018-05-31,0.024811308507387813,0.027013196052933397
2018-08-31,0.0354557221565404,0.06342669058328676
2018-11-30,0.019160015047771733,0.08380196197706469
2019-02-28,0.029823812590501753,0.11612506857628668
2019-05-31,-0.038643915973925955,0.07299362520983244
2019-08-31,0.004303191737229994,0.07761092251193591
2019-11-30,0.02723939923801835,0.10696439665348789
2020-02-29,-0.06995422805076704,0.029527556805910127
2020-05-31,0.041290050760249414,0.07203680188550177
2020-08-31,0.04984719367786122,0.12547482797888332
2020-11-30,0.09301179759527141,0.23015726487742794
2021-02-28,0.011331043804422349,0.24409623073208242
2021-05-31,0.009581707787685457,0.25601679727471804
2021-08-31,0.02440663484371581,0.28667194060337553
2021-11-30,-0.01397485489509096,0.2686908869358582
2022-02-28,-0.021584680602581695,0.24130659935794152
2022-05-31,-0.0024661058289997435,0.23824540591768906
2022-08-31,-0.03697108936557461,0.19246612435899402
2022-11-30,0.05717392294412841,0.26064409066657857
2023-02-28,-0.0316090246288703,0.2207963605564589
2023-05-31,-0.014849827854514787,0.2026677447567773
2023-08-31,-0.014091894285992192,0.18571987803649215
2023-11-30,0.08039470954882419,0.2810454832375031
2024-02-29,0.04435060218273483,0.33786062184255905
2024-05-31,0.04216739875495398,0.394274724162345
2024-08-31,0.028396768011157595,0.4338676200482039
2024-11-30,0.05167686988792027,0.5079654104859368
2025-02-28,0.0008265659911645129,0.509211843410097
2025-05-31,0.042602410395458444,0.5735079057367405
2025-08-31,0.02437883001720361,0.6118681875014227
2025-11-30,0.011304804350511368,0.6300900419999396
2026-02-28,0.017271520927942933,0.658244176274773
