Date,GLD,IJR,MTUM,QUAL,SPY,TLT,USMV,VTV,VUG,SSO,HYG,LQD,SHV,QLD
2014-11-21,115.38999938964844,46.956092834472656,59.19939422607422,52.643028259277344,170.22068786621094,88.01165008544922,32.49143981933594,63.401737213134766,94.71977996826172,7.591731548309326,50.04047393798828,79.79531860351562,88.69720458984375,4.240285396575928
2014-11-24,115.11000061035156,47.50033187866211,59.496280670166016,52.82054901123047,170.69839477539062,88.08490753173828,32.54800796508789,63.48397064208984,95.2609634399414,7.640615940093994,50.034996032714844,79.92311096191406,88.68109893798828,4.307863712310791
2014-11-25,115.37999725341795,47.50033187866211,59.59231185913086,52.77828979492188,170.57485961914062,88.8177719116211,32.556095123291016,63.41667175292969,95.2609634399414,7.632959842681885,50.11680221557617,80.26603698730469,88.68109893798828,4.320765018463135
2014-11-26,115.16000366210938,47.63954162597656,60.01142883300781,52.8966178894043,171.01136779785156,89.05960083007812,32.701595306396484,63.566200256347656,95.53152465820312,7.667117118835449,50.182228088378906,80.54180145263672,88.69720458984375,4.376979351043701
2014-11-28,112.11000061035156,46.956092834472656,60.11620330810547,52.91352844238281,170.64895629882812,89.76309967041016,32.87939453125,63.32698059082031,95.4232940673828,7.635314464569092,49.702293395996094,80.7569351196289,88.6890869140625,4.41599178314209
2014-12-01,116.58000183105467,46.32326126098633,59.69712448120117,52.6514892578125,169.46299743652344,89.2394027709961,32.758155822753906,63.08770751953125,94.2868881225586,7.52812385559082,49.20204544067383,80.4770736694336,88.69720458984375,4.315235614776611
2014-12-02,115.13999938964844,46.81265640258789,60.09002685546875,52.921974182128906,170.55836486816406,88.37274169921875,32.87130355834961,63.53629302978516,94.80093383789062,7.619413375854492,49.47053909301758,79.93760681152344,88.6890869140625,4.349640369415283
2014-12-03,116.33000183105467,47.2935905456543,60.20353317260742,53.17554473876953,171.21726989746094,88.7178955078125,32.92789077758789,63.75312805175781,95.20681762695312,7.682433128356934,49.552696228027344,80.0185546875,88.6890869140625,4.367149829864502
2014-12-04,115.87999725341795,47.074214935302734,60.22972106933594,53.16710662841797,171.02786254882812,89.45977020263672,32.89555740356445,63.70824813842773,95.15272521972656,7.66123104095459,49.51982879638672,80.14671325683594,88.6890869140625,4.360392093658447
2014-12-05,114.43000030517578,47.36953353881836,60.43052291870117,53.22626876831055,171.30783081054688,88.93827819824219,32.89555740356445,63.87273406982422,95.17979431152344,7.691266059875488,49.48149871826172,79.81626892089844,88.6890869140625,4.3625407218933105
2014-12-08,115.77999877929688,46.80841827392578,60.22097396850586,52.82899856567383,170.16305541992188,90.02533721923828,32.8389778137207,63.52135467529297,94.3499984741211,7.587019920349121,49.229461669921875,80.19385528564453,88.67302703857422,4.297728061676025
2014-12-09,118.19000244140624,47.61422348022461,60.20353317260742,52.91352844238281,170.04774475097656,90.48805236816406,32.758155822753906,63.35683441162109,94.5213623046875,7.573475360870361,49.20204544067383,80.26134490966797,88.67302703857422,4.329366683959961
2014-12-10,117.95999908447266,46.546852111816406,59.295448303222656,52.02599334716797,167.3216552734375,91.14905548095705,32.36210632324219,62.310157775878906,93.0422134399414,7.333178520202637,48.6377067565918,80.23431396484375,88.67302703857422,4.191136837005615
2014-12-11,117.69000244140624,46.68606948852539,59.61851119995117,52.3049430847168,168.169921875,91.52367401123048,32.556095123291016,62.63161087036133,93.41197204589844,7.399729251861572,48.462406158447266,80.1534194946289,88.68109893798828,4.231376647949219
2014-12-12,117.41000366210938,46.08699417114258,58.94620513916016,51.56110382080078,165.45205688476562,92.76490020751952,32.13581085205078,61.57743453979492,92.19439697265624,7.167088985443115,47.804901123046875,80.28153228759766,88.68109893798828,4.139224052429199
2014-12-15,114.38999938964844,45.71152114868164,58.53581237792969,51.30752944946289,164.31553649902344,92.57398223876952,31.974170684814453,61.08395385742188,91.53601837158205,7.060487270355225,47.777503967285156,80.47035217285156,88.6890869140625,4.054749011993408
2014-12-16,114.9499969482422,45.63136291503906,57.88967514038086,50.69892883300781,162.99777221679688,93.71974182128906,31.80443000793457,60.73257446289063,90.53485870361328,6.9491729736328125,47.607662200927734,80.44341278076172,88.6890869140625,3.9211266040802
