date,return,cum_ret
2017-08-31,0.007969858116735767,0.007969858116735784
2017-11-30,0.03283721272209966,0.04106877876517978
2018-02-28,-0.03104846063408376,0.008745195770315517
2018-05-31,0.03240557504138597,0.04143416390948795
2018-08-31,0.038519776938733104,0.08154997559965738
2018-11-30,0.02036213807111286,0.10357264553362633
2019-02-28,0.021391891164467592,0.12718015145896522
2019-05-31,0.0171735317521977,0.14653781558049284
2019-08-31,0.06133247124170611,0.21685781318211195
2019-11-30,0.034139657781231444,0.25840092249256696
2020-02-29,-0.01765853445047771,0.23617940645021895
2020-05-31,0.05356044917288363,0.30238973071796127
2020-08-31,0.0815381996668495,0.4085842446252965
2020-11-30,0.1550844958799456,0.6270338221074445
2021-02-28,0.040538349627755765,0.69299108804422
2021-05-31,0.025727721808192702,0.736547891781171
2021-08-31,0.02564012902047023,0.7810732037766657
2021-11-30,-0.0059505787345236144,0.7704747874456424
2022-02-28,0.0021818316015957233,0.7743376652867198
2022-05-31,0.010496191269772042,0.7929614527987301
2022-08-31,-0.035732298745487445,0.7288948185281827
2022-11-30,0.05912970898291725,0.8311238660098277
2023-02-28,-0.030022322668174162,0.7761492744590861
2023-05-31,0.019268723354003075,0.8103734034640513
2023-08-31,-0.00964925627391237,0.7929046465425518
2023-11-30,0.09930215909807108,0.9709439490011913
2024-02-29,0.07647657124704457,1.1216749843409124
2024-05-31,0.04851113488597188,1.2245998456904665
2024-08-31,0.031127712324415243,1.2938465497240577
2024-11-30,0.07265045300241417,1.4604955406795352
2025-02-28,0.03506453310066121,1.5467716680097219
2025-05-31,0.0946712665065313,1.7878777673231534
2025-08-31,0.05026191219817987,1.9280018348836072
2025-11-30,0.0286194021022331,2.011799496752217
2026-02-28,0.05546407347246328,2.17884616532441
