date,return,etf,regime,score,cum_ret
2019-02-01,0.0004810914302508795,SPY,1.0,1.0,-0.009785276739225246
2019-02-04,0.007035752354217495,SPY,1.0,1.0,-0.0028183711688624102
2019-02-05,0.00419190778941414,SPY,1.0,0.9999999999999996,0.0013617222684956243
2019-02-06,-0.0013183754235834844,SPY,1.0,0.9700068109498785,4.155158373952972e-05
2019-02-07,-0.009532679744065908,SPY,2.0,2.0,-0.009491524258267048
2019-02-08,0.0012215375792534733,SPY,2.0,2.0,-0.008281580932579469
2019-02-11,0.0005546069584079216,SPY,1.0,0.9999999999995798,-0.007731566996583394
2019-02-12,0.012859221244666541,SPY,2.0,2.0,0.005028232317506154
2019-02-13,0.0032470764890906167,SPY,1.0,0.9999999999854108,0.008291635861536584
2019-02-14,-0.0022184658669432977,SPY,2.0,2.0,0.00605477528345344
2019-02-15,0.010897740043071202,SPY,1.0,0.9999999999999997,0.01701849869358285
2019-02-19,0.0017301386135022412,SPY,2.0,2.0,0.01877808166881878
2019-02-20,0.0020157946058314558,SPY,2.0,2.0,0.020831729030386104
2019-02-21,-0.0035564906994101086,SPY,2.0,2.0,0.017201150480426808
2019-02-22,0.006200446135793403,SPY,2.0,2.0,0.02350825142324786
2019-02-25,0.0013615237851909434,SPY,1.0,0.949418696592235,0.024901782251899762
2019-02-26,-0.00071559471203686,SPY,2.0,2.0,0.02416836795616306
2019-02-27,-0.00042946938390664435,SPY,2.0,2.0,0.023728518998160197
2019-02-28,-0.001862666378158906,SPY,2.0,2.0,0.021821654305459903
2019-03-01,0.0062434696768651765,SPY,2.0,2.0,0.028201366819280205
2019-03-04,-0.003637172203267869,SPY,2.0,2.0,0.024461621388523147
2019-03-05,-0.00136031763477662,SPY,0.0,-2.0,0.023068028178796496
2019-03-06,-0.006056598372163435,SPY,2.0,2.0,0.016871716024716266
2019-03-07,-0.008365517010802681,SPY,1.0,0.9999998994222833,0.008365058386507362
2019-03-08,-0.0020000496145929914,SPY,0.0,-1.996611563798572,0.006348278240112304
2019-03-11,0.014501059956289808,SPY,0.0,-2.0,0.0209413949597812
2019-03-12,0.003770880529168963,SPY,1.0,1.0,0.024791242987457718
2019-03-13,0.006619402007033814,SPY,0.0,-2.0,0.03157474819807948
2019-03-14,-0.0006394881869142832,SPY,0.0,-2.0,0.030915068332687756
2019-03-15,0.004940249921230544,SPY,1.0,1.0,0.03600804641781363
2019-03-18,0.0036260825531246876,SPY,0.0,-1.999987790301512,0.039764697119826
2019-03-19,0.00024772091062641444,SPY,1.0,0.9999999910464366,0.04002226857743363
2019-03-20,-0.0030098224096812842,SPY,2.0,2.0,0.03689198624690171
2019-03-21,0.011294256372616829,SPY,1.0,0.9999999227954813,0.04860291017028606
2019-03-22,-0.01924587046283943,SPY,0.0,-1.9998182545478085,0.02842163439419232
2019-03-25,-0.0007520873928098526,SPY,1.0,0.9999980379844661,0.027648171448471537
2019-03-26,0.007454116153627899,SPY,2.0,2.0,0.03530838028351169
2019-03-27,-0.00522886914685794,SPY,1.0,0.8770917623922594,0.02989488823636366
2019-03-28,0.003790370201625981,SPY,1.0,0.9999999999992812,0.03379857113154161
2019-03-29,0.00630509528815848,SPY,1.0,0.9821845430567119,0.04031676963128805
2019-04-01,0.011859168913750384,SPY,1.0,0.9999999999999949,0.05265406192615263
2019-04-02,0.0004903234890552,SPY,2.0,2.0,0.05317020293856434
2019-04-03,0.0015734312125537109,SPY,2.0,2.0,0.054827293807999444
2019-04-04,0.002653078652291363,SPY,2.0,2.0,0.05762583358305573
2019-04-05,0.004840549350564993,SPY,2.0,2.0,0.06274532362494689
2019-04-08,0.000762370231825571,SPY,2.0,2.0,0.06355552902369044
2019-04-09,-0.005124776164224687,SPY,1.0,0.9999999999997652,0.05810504499922042
2019-04-10,0.003411045282749159,SPY,2.0,2.0,0.061714289221618035
2019-04-11,-0.0002777938701328253,SPY,2.0,2.0,0.061419351500239916
2019-04-12,0.006765995775748657,SPY,2.0,2.0,0.06860091034878835
2019-04-15,-0.0006546329554628638,SPY,2.0,2.0,0.06790136897663634
2019-04-16,0.0006550617804923498,SPY,2.0,2.0,0.06860091034878835
2019-04-17,-0.0024465549459113944,SPY,1.0,1.0,0.06598651950636913
2019-04-18,0.0019689495151653524,SPY,1.0,1.0,0.06808539314712392
2019-04-22,0.0008617011173843725,SPY,1.0,1.0,0.06900576352386079
2019-04-23,0.00899204630996664,SPY,1.0,1.0,0.07861831285508858
2019-04-24,-0.002219793955095639,SPY,1.0,1.0,0.07622400244435745
2019-04-25,-0.0006154501758940389,SPY,1.0,1.0,0.07556164019275169
2019-04-26,0.0046563600052291765,SPY,1.0,1.0,0.0805698423973038
2019-04-29,0.0015679412135194415,SPY,2.0,2.0,0.0822641123872847
2019-04-30,0.0005104546954741718,SPY,2.0,2.0,0.08281655918519593
2019-05-01,-0.0075163782383019795,SPY,2.0,2.0,0.07467770036366339
2019-05-02,-0.002158974447085682,SPY,2.0,2.0,0.07235749866972552
2019-05-03,0.009787655108103532,SPY,2.0,2.0,0.08285336401929344
2019-05-06,-0.004115288923975835,SPY,2.0,2.0,0.07839710956405477
2019-05-07,-0.016699824055280477,SPY,2.0,2.0,0.06038806757261206
2019-05-08,-0.0013890593282228636,SPY,2.0,2.0,0.058915125635814025
2019-05-09,-0.003025518437706598,SPY,2.0,2.0,0.05571135839923658
2019-05-10,0.005022931312894441,SPY,1.0,1.0,0.06101412403871853
2019-05-13,-0.025130301806322586,SPY,0.0,-1.9475694236031027,0.03435051888085461
2019-05-14,0.009044120498452601,SPY,0.0,-1.9999999999905476,0.043705309611250076
2019-05-15,0.005857407880798693,SPY,1.0,1.0,0.049818717316998384
2019-05-16,0.009260970358406118,SPY,2.0,2.0,0.059541057339771
2019-05-17,-0.006465007663243094,SPY,2.0,2.0,0.0526911162845487
2019-05-20,-0.0066119045451873415,SPY,1.0,1.0,0.04573082310810861
2019-05-21,0.00901566973329282,SPY,0.0,-1.999999999116319,0.055158786839175855
2019-05-22,-0.003071406536529153,SPY,1.0,1.0,0.05191796524420189
2019-05-23,0.00027176765721281804,SHV,0.0,-1.9662478203950318,0.052203842525196276
2019-05-24,8.995716100823614e-05,SHV,2.0,2.0,0.05229849579567181
2019-05-28,0.0,SHV,2.0,2.0,0.05229849579567181
2019-05-29,0.0,SHV,2.0,2.0,0.05229849579567181
2019-05-30,0.00027158655498316087,SHV,0.0,-2.0,0.05258428591895892
2019-05-31,0.00027143001221019425,SHV,0.0,-2.0,0.05286998888453809
2019-06-03,0.000371190332230098,SHV,0.0,-2.0,0.05326080404550715
2019-06-04,-9.036338991785797e-05,SHV,0.0,-2.0,0.05316562782878598
2019-06-05,0.0003625620766520843,SHV,0.0,-2.0,0.053547465745870104
2019-06-06,0.0001805948777071631,SHV,0.0,-2.0,0.05373773102160517
2019-06-07,9.073605551424002e-05,SHV,0.0,-2.0,0.05383334302686449
2019-06-10,0.0001806285924641493,SHV,0.0,-2.0,0.054023695460307275
2019-06-11,-9.004991444427901e-05,SHV,0.0,-2.0,0.05392878071670881
2019-06-12,9.005802416162112e-05,SHV,0.0,-2.0,0.054023695460307275
2019-06-13,0.00045264759565477597,SHV,0.0,-2.0,0.05450079675182051
2019-06-14,9.042243726176125e-05,SHV,0.0,-2.0,0.05459614728395734
2019-06-17,0.0,SHV,0.0,-2.0,0.05459614728395734
2019-06-18,0.0,SHV,0.0,-2.0,0.05459614728395734
2019-06-19,0.0,SHV,0.0,-2.0,0.05459614728395734
2019-06-20,0.0005426508618571191,SHV,0.0,-2.0,0.055168424792192194
2019-06-21,-9.044782577061206e-05,SHV,0.0,-2.0,0.05507298710234787
2019-06-24,0.0,SHV,0.0,-2.0,0.05507298710234787
2019-06-25,0.0,SHV,0.0,-2.0,0.05507298710234787
2019-06-26,0.0001808294064133964,SHV,0.0,-2.0,0.05526377532432836
2019-06-27,0.00027131895951293394,SHV,0.0,-2.0,0.05555008839386111
2019-06-28,-0.00018074767278064563,SHV,0.0,-2.0,0.05535930017188062
2019-07-01,8.134702749296174e-05,SHV,0.0,-2.0,0.055445150513886654
2019-07-02,0.00018142627643746856,SHV,0.0,-2.0,0.05563663599752844
2019-07-03,0.0002715533836055162,SHV,0.0,-2.0,0.055923297697891616
2019-07-05,-0.0002714796623846105,SHV,1.0,1.0,0.05563663599752844
2019-07-08,0.0001807328539715769,SHV,1.0,1.0,0.05582742421950915
2019-07-09,0.0,SHV,1.0,1.0,0.05582742421950915
2019-07-10,0.00018103039230354945,SHV,1.0,1.0,0.056018561072320505
2019-07-11,0.0001810801604895662,SHV,1.0,1.0,0.05620978508283936
2019-07-12,-0.00018104737640156632,SHV,1.0,1.0,0.056018561072320505
2019-07-15,0.00027145517221960347,SHV,1.0,1.0,0.05630522277268346
2019-07-16,-0.0001807834831059063,SHV,1.0,1.0,0.05611426023528776
2019-07-17,0.0002715131012496208,SHV,0.0,-2.0,0.05640100909335821
2019-07-18,0.0002711093843859036,SHV,1.0,1.0,0.05668740932059824
2019-07-19,-9.040028934670374e-05,SHV,0.0,-2.0,0.05659188447304664
2019-07-22,0.0002710604079483314,SHV,0.0,-2.0,0.056878284700286885
2019-07-23,-9.02190285455573e-05,SHV,0.0,-2.0,0.05678293416815028
2019-07-24,0.0,SHV,0.0,-2.0,0.05678293416815028
2019-07-25,9.022716875306536e-05,SHV,0.0,-2.0,0.056878284700286885
2019-07-26,9.079629838093517e-05,SHV,0.0,-1.9999135825150482,0.05697424533637685
2019-07-29,0.0,SHV,2.0,2.0,0.05697424533637685
2019-07-30,9.06231358968057e-05,SHV,2.0,2.0,0.05707003165705138
2019-07-31,0.0,SHV,2.0,2.0,0.05707003165705138
2019-08-01,0.00045266235964058765,SHV,2.0,2.0,0.057548527471886546
2019-08-02,0.00018090060480124848,SHV,2.0,2.0,0.057739838640112895
2019-08-05,0.00018119748548350856,SHV,2.0,2.0,0.057931498439170115
2019-08-06,9.021159686151137e-05,SHV,2.0,2.0,0.05802693612901444
2019-08-07,9.069772499437079e-05,SHV,2.0,2.0,0.05812289676510418
2019-08-08,0.00018113188897328492,SHV,2.0,2.0,0.05831455656416118
2019-08-09,-0.0068111528336306515,SPY,2.0,2.0,0.051106214373346726
2019-08-12,-0.01217342609095351,SPY,2.0,2.0,0.03831065055893079
2019-08-13,0.01555138406299994,SPY,2.0,2.0,0.05445781826247598
2019-08-14,-0.02956721131854434,SPY,2.0,2.0,0.023280441123418205
2019-08-15,0.002641347979279063,SPY,2.0,2.0,0.025983280848815404
2019-08-16,0.014755566588600999,SPY,2.0,2.0,0.04112224546817145
2019-08-19,0.012047281553443367,SPY,2.0,2.0,0.053664938290879594
2019-08-20,-0.007662440226923417,SPY,2.0,2.0,0.04559129368202086
2019-08-21,0.008135334630456237,SPY,2.0,2.0,0.054097528742815815
2019-08-22,-0.00030756149385435805,SPY,2.0,2.0,0.05377332893220754
2019-08-23,-0.025687440757747315,SPY,2.0,2.0,0.026704588973167187
2019-08-26,0.011058367492151389,SPY,2.0,2.0,0.03805826562391079
2019-08-27,-0.0039239382709878035,SPY,2.0,2.0,0.03398498906791381
2019-08-28,0.007041813234001992,SPY,2.0,2.0,0.04126611824769166
2019-08-29,0.012772998586081163,SPY,2.0,2.0,0.054566208903803703
2019-08-30,-0.00044442933694532893,SPY,2.0,2.0,0.05409752874281559
2019-09-03,-0.005847126720869067,SPY,2.0,2.0,0.04793408691610135
2019-09-04,0.011350694100602965,SPY,2.0,2.0,0.05982886617428074
2019-09-05,0.012855179644144732,SPY,2.0,2.0,0.07345315664100127
2019-09-06,0.0007722457896925938,SPY,2.0,2.0,0.07428212632164954
2019-09-09,0.0005034613960710477,SPY,0.0,-2.0,0.07482298590074166
2019-09-10,-0.0002349284044946831,SPY,0.0,-2.0,0.07457047945154982
2019-09-11,0.00711091158487287,SPY,2.0,2.0,0.08221165512264417
2019-09-12,0.003463711702591521,SPY,2.0,2.0,0.08596012429717348
2019-09-13,-0.0006635409746622578,SPY,2.0,2.0,0.08523954525785293
2019-09-16,-0.0030890258181333063,SPY,2.0,2.0,0.08188721228369222
2019-09-17,0.0025321835531504355,SPY,2.0,2.0,0.08462674928900071
2019-09-18,0.0005981450892276197,SPY,2.0,2.0,0.08527551345273277
2019-09-19,-6.650792099260894e-05,SPY,2.0,2.0,0.08520333403462876
2019-09-20,-0.004724839886086962,SPY,2.0,2.0,0.08007592203746738
2019-09-23,-0.00023457336954346708,SPY,2.0,2.0,0.07982256498907225
2019-09-24,-0.007846829174315118,SPY,2.0,2.0,0.07134938178303218
2019-09-25,0.005914823546598447,SPY,2.0,2.0,0.07768622433303607
2019-09-26,-0.0036382680076842977,SSO,2.0,2.0,0.0737653130207232
2019-09-27,-0.01103275795059977,SSO,2.0,2.0,0.061918720226415536
2019-09-30,0.009112982175013329,SSO,2.0,2.0,0.07159596659515177
2019-10-01,-0.02374460125386424,SSO,2.0,2.0,0.046151347663100584
2019-10-02,-0.035167403305295664,SSO,2.0,2.0,0.009360921301453828
2019-10-03,0.015290383576181066,SSO,2.0,2.0,0.02479443695496064
2019-10-04,0.026945665439709554,SSO,2.0,2.0,0.05240820499762444
2019-10-07,-0.00816489582267621,SSO,2.0,2.0,0.04381540164088915
2019-10-08,-0.03124989563834779,SSO,2.0,2.0,0.011196279273911314
2019-10-09,0.018150298145976684,SSO,2.0,2.0,0.029549793226835153
2019-10-10,0.013613147357087962,SSO,2.0,2.0,0.043565206273491475
2019-10-11,0.021104669092198103,SSO,2.0,2.0,0.06558930462802492
2019-10-14,-0.0018005294128030647,SSO,2.0,2.0,0.06367067974307372
2019-10-15,0.01929425077331892,SSO,2.0,2.0,0.08419340857826318
2019-10-16,-0.0033857865756946603,SSO,2.0,2.0,0.08052256109004219
2019-10-17,0.005172934443435917,SSO,2.0,2.0,0.08611203346321439
2019-10-18,-0.008526239576934547,SSO,2.0,2.0,0.07685158205851539
2019-10-21,0.014177424338584599,SSO,2.0,2.0,0.09211856388703521
2019-10-22,-0.007409528627436823,SSO,2.0,2.0,0.084026480123359
2019-10-23,0.005926038913418141,SSO,2.0,2.0,0.09045046322774564
2019-10-24,0.003442658566946477,SSO,2.0,2.0,0.09420451185680734
2019-10-25,0.008157707054073926,SSO,2.0,2.0,0.10313071172178123
2019-10-28,0.011268097731176763,SSO,2.0,2.0,0.11556089639172473
2019-10-29,-0.0011218598771779442,SSO,2.0,2.0,0.11430939338151425
2019-10-30,0.006289423997933641,SSO,2.0,2.0,0.12131775762137087
2019-10-31,-0.006101128957557211,SSO,2.0,2.0,0.11447645337972401
2019-11-01,0.019238305086826335,SSO,2.0,2.0,0.13591709140192743
2019-11-04,0.007050239892979038,SSO,2.0,2.0,0.14392557939484596
2019-11-05,-0.002115064183280224,SSO,2.0,2.0,0.14150610337352987
2019-11-06,0.0006580011032752964,SSO,2.0,2.0,0.14225721564894522
2019-11-07,0.006792532095615256,SSO,2.0,2.0,0.15001603444768885
2019-11-08,0.004860171415695058,SSO,2.0,2.0,0.15560530950590246
2019-11-11,-0.0038984721649907295,SSO,2.0,2.0,0.1511002143730782
2019-11-12,0.0035512457700681566,SSO,2.0,2.0,0.15518805414029524
2019-11-13,0.0007944833227964132,SSO,2.0,2.0,0.1561058317840034
2019-11-14,0.002669766071191848,SSO,2.0,2.0,0.1591923639084074
2019-11-15,0.014609550864938203,SSO,2.0,2.0,0.17612764371117517
2019-11-18,0.0010643114321096103,SSO,2.0,2.0,0.17737940980799705
2019-11-19,-0.0009214002154961376,SSO,2.0,2.0,0.17629457216607913
2019-11-20,-0.006950367474176877,SSO,2.0,2.0,0.16811889263164526
2019-11-21,-0.00328532003379689,SSO,2.0,2.0,0.16428124823182588
2019-11-22,0.004084427238478128,SSO,2.0,2.0,0.16903667027535318
2019-11-25,0.015271484938932822,SSO,2.0,2.0,0.18688959617852352
2019-11-26,0.0046388013483611434,SSO,2.0,2.0,0.19239534123763224
2019-11-27,0.008606059135146893,SSO,2.0,2.0,0.20265716605679707
2019-11-29,-0.007838628339573828,SSO,2.0,2.0,0.1932299835121527
2019-12-02,-0.01663983208034836,SSO,2.0,2.0,0.17337483695327371
2019-12-03,-0.013935660782740888,SSO,2.0,2.0,0.157023083254489
2019-12-04,0.012762743131405019,SSO,2.0,2.0,0.17178987166317228
2019-12-05,0.003417259241563997,SSO,2.0,2.0,0.17579418143128445
2019-12-06,0.01780889028162247,SSO,2.0,2.0,0.19673377100216438
2019-12-09,-0.005925492113834752,SSO,2.0,2.0,0.18964253447973123
2019-12-10,-0.002734711429450698,SSO,2.0,2.0,0.18638920544372883
2019-12-11,0.005695641900915538,SSO,2.0,2.0,0.19314645351304804
2019-12-12,0.016990817353647047,SSO,2.0,2.0,0.21341898698084005
2019-12-13,0.0012373593186740806,SSO,2.0,2.0,0.21492042227183683
2019-12-16,0.013664725797613464,SSO,2.0,2.0,0.23152197670810226
2019-12-17,0.0003389195782186327,SSO,2.0,2.0,0.23193936361701506
2019-12-18,0.00020298387361994408,SSO,2.0,2.0,0.23218942744110693
2019-12-19,0.007921383358081124,SSO,2.0,2.0,0.24195007226564247
2019-12-20,0.010143116820447107,SSO,2.0,2.0,0.2545473169337955
2019-12-23,0.0015959706171964072,SSO,2.0,2.0,0.2565495375895044
2019-12-24,0.00012635615644462916,SSO,2.0,2.0,0.2567083103594565
2019-12-26,0.009842497637794212,SSO,2.0,2.0,0.2690774589355658
2019-12-27,-0.00039522774674993766,SSO,2.0,2.0,0.26857588431101953
2019-12-30,-0.01067277602195571,SSO,2.0,2.0,0.2550366580309136
2019-12-31,0.004461755713293325,SSO,2.0,2.0,0.26063632501027567
2020-01-02,0.01796621502609974,SSO,1.0,1.0,0.2832851882951224
2020-01-03,-0.01484878956825908,SSO,1.0,1.0,0.26422995657806436
2020-01-06,0.0075360395873331765,SSO,2.0,2.0,0.2737572435783291
2020-01-07,-0.005839198659778666,SSO,2.0,2.0,0.2663195219887431
2020-01-08,0.01016367503663762,SSO,2.0,2.0,0.279189982102787
2020-01-09,0.013720119475821635,SSO,2.0,2.0,0.2967406214895114
2020-01-10,-0.0058651442868300485,SSO,1.0,1.0,0.2891350506418817
2020-01-13,0.01361437726892234,SSO,1.0,1.0,0.3066858215719117
2020-01-14,-0.002878138759307536,SSO,1.0,1.0,0.3029249984626079
2020-01-15,0.004105336412343785,SSO,1.0,1.0,0.3082739439013493
2020-01-16,0.016481398362447885,SSO,1.0,1.0,0.3298361279379982
2020-01-17,0.0069128095741299855,SSO,1.0,1.0,0.33902903185523203
2020-01-21,-0.004618553314357343,SSO,2.0,2.0,0.33284465488213644
2020-01-22,0.0006270007670465816,SSO,2.0,2.0,0.33368034950310155
2020-01-23,0.001754659884480203,SSO,2.0,2.0,0.33602050491109425
2020-01-24,-0.01832854543397633,SSO,2.0,2.0,0.3115331923861073
2020-01-27,-0.031797670553891155,SSO,2.0,2.0,0.26982949201412065
2020-01-28,0.020863394237774502,SSO,2.0,2.0,0.29632244532076424
2020-01-29,-0.0015471773931678978,SSO,2.0,2.0,0.2943168045391078
2020-01-30,0.005682113259521282,SSO,2.0,2.0,0.30167125921620075
2020-01-31,-0.03576243948945068,SSO,2.0,2.0,0.25512031957332426
2020-02-03,0.014915476069325972,SSO,2.0,2.0,0.2738410366640449
2020-02-04,0.03017984131254048,SSO,2.0,2.0,0.3122853570079678
2020-02-05,0.022990714480680907,SSO,2.0,2.0,0.3424557349681163
2020-02-06,0.0067857026672473175,SSO,2.0,2.0,0.35156524042955084
2020-02-07,-0.010944770148050398,SSO,2.0,2.0,0.3367726695329549
2020-02-10,0.015067271193070386,SSO,2.0,2.0,0.3569141858682927
2020-02-11,0.003079490723623124,SSO,2.0,2.0,0.36109279051642673
2020-02-12,0.01277168460984468,SSO,2.0,2.0,0.378476238361636
2020-02-13,-0.002182597279311027,SSO,2.0,2.0,0.3754675798741931
2020-02-14,0.002916399604987685,SSO,2.0,2.0,0.37947899298081156
2020-02-18,-0.005210033374079437,SSO,2.0,2.0,0.37229186138854
2020-02-19,0.009256972900557381,SSO,2.0,2.0,0.3849951299610692
2020-02-20,-0.00802559452322027,SSO,2.0,2.0,0.3738797206313669
2020-02-21,-0.02116893257240915,SSO,2.0,2.0,0.3447961534627211
2020-02-24,-0.06780212105383632,SSO,2.0,2.0,0.2536161218729083
2020-02-25,-0.05886707581397144,SSO,2.0,2.0,0.17981940658499895
2020-02-26,-0.00757905764229172,SSO,2.0,2.0,0.17087748729499674
2020-02-27,-0.09015001550373647,SSO,2.0,2.0,0.06532286366237683
2020-02-28,-0.0040009767062958446,SSO,2.0,2.0,0.06106053170017933
2020-03-02,0.08089179041797023,SSO,2.0,2.0,0.14689161785125027
2020-03-03,-0.056255905384471894,SSO,2.0,2.0,0.08237219151116637
2020-03-04,0.0828507736905415,SSO,2.0,2.0,0.17204756499899343
2020-03-05,-0.06681393606603847,SSO,2.0,2.0,0.09373845392479452
2020-03-06,-0.03255146374216289,SSO,2.0,2.0,0.05813566629845224
2020-03-09,-0.15567509239794575,SSO,2.0,2.0,-0.1065897013221212
2020-03-10,0.10252581143203288,SSO,2.0,2.0,-0.014992085508436781
2020-03-11,-0.09927012748313546,SSO,2.0,2.0,-0.11277394675191166
2020-03-12,-0.19093827861542567,SSO,2.0,2.0,-0.2821793621018597
2020-03-13,0.18430550961486492,SSO,2.0,2.0,-0.1498810636219755
2020-03-16,-0.23358250081293985,SSO,2.0,2.0,-0.34845397076959095
2020-03-17,0.12429469554519623,SSO,2.0,2.0,-0.26747025543271574
2020-03-18,-0.1025671092777003,SSO,2.0,2.0,-0.3426037137929143
2020-03-19,-0.0006354093808275119,SSO,2.0,2.0,-0.3430214295600915
2020-03-20,-0.09070126682137358,SSO,2.0,2.0,-0.4026102181734862
2020-03-23,-0.05735839833266998,SSO,2.0,2.0,-0.4368755392393582
2020-03-24,0.18892813681591436,SSO,2.0,2.0,-0.33048548407238365
2020-03-25,0.02813099189361079,SSO,2.0,2.0,-0.31165137665216913
2020-03-26,0.11781887443346073,SSO,2.0,2.0,-0.2305509166315055
2020-03-27,-0.0618466260841396,SSO,2.0,2.0,-0.2781387463813807
2020-03-30,0.06511132670703867,SSO,2.0,2.0,-0.23113740245986625
2020-03-31,-0.031164739272727893,SSO,2.0,2.0,-0.2550988048487568
2020-04-01,-0.08997863771223447,SSO,2.0,2.0,-0.322123999618681
2020-04-02,0.04696586341036757,SSO,2.0,2.0,-0.2902869679756057
2020-04-03,-0.02856811615262622,SSO,2.0,2.0,-0.31056213230951113
2020-04-06,0.1351317626531212,SSO,2.0,2.0,-0.21739717800868597
2020-04-07,0.0009634596336132173,SSO,2.0,2.0,-0.2166431717805456
2020-04-08,0.06727281123402085,SSO,2.0,2.0,-0.16394455574685696
2020-04-09,0.0297623739663484,SSO,2.0,2.0,-0.1390615609583934
2020-04-13,-0.01848949679177936,SSO,2.0,2.0,-0.15497987946497271
2020-04-14,0.05978586505099037,SSO,2.0,2.0,-0.10445962057329394
2020-04-15,-0.04294140777452715,SSO,2.0,2.0,-0.14291538518481084
2020-04-16,0.010263969225895675,SSO,2.0,2.0,-0.13411829507435913
2020-04-17,0.053507460101688054,SSO,2.0,2.0,-0.08778716429526878
2020-04-20,-0.03536002154961071,SSO,2.0,2.0,-0.12004302982361958
2020-04-21,-0.0617919017682228,SSO,2.0,2.0,-0.1744172444850215
2020-04-22,0.04536243598562084,SSO,0.0,-1.9999999999999996,-0.13696679958714086
2020-04-23,-0.0005826244989295404,SSO,1.0,1.0,-0.13746962387309092
2020-04-24,0.028654842064374852,SSO,0.0,-1.999999999999936,-0.1127539521694485
2020-04-27,0.02870614629104029,SSO,1.0,0.9999999999999998,-0.08728453732427732
2020-04-28,-0.009730105150711488,SSO,0.0,-2.0,-0.0961653547487924
2020-04-29,0.052187711418323346,SSO,1.0,1.0,-0.048996293112539724
2020-04-30,-0.019469785720110155,SSO,0.0,-2.0,-0.06751213150466906
2020-05-01,-0.052919890283697146,SSO,1.0,1.0,-0.11685928719632055
2020-05-04,0.006450850858723323,SSO,0.0,-2.0,-0.11116227817075741
2020-05-05,0.018097980508205103,SSO,1.0,1.0,-0.0950761104061344
2020-05-06,-0.01370251414209489,SSO,0.0,-1.9999999999997662,-0.1074758428008139
2020-05-07,0.023936991209239533,SSO,1.0,0.999999999999996,-0.08611149989590305
2020-05-08,0.033094878404394956,SSO,2.0,2.0,-0.055866471109783045
2020-05-11,0.0007986921094513821,SSO,2.0,2.0,-0.055112399109989885
2020-05-12,-0.0411421043432344,SSO,2.0,2.0,-0.0939870633784351
2020-05-13,-0.0347696224673919,SSO,2.0,2.0,-0.12548879113533995
2020-05-14,0.024238254438946782,SSO,1.0,1.0,-0.10429216594516744
2020-05-15,0.008979657593875645,SSO,1.0,1.0,-0.09624901629120308
2020-05-18,0.06109184682015245,SSO,1.0,1.0,-0.04103719963090313
2020-05-19,-0.020443774920810287,SSO,1.0,1.0,-0.06064201927907886
2020-05-20,0.03353552101195123,SSO,1.0,1.0,-0.02914015997886832
2020-05-21,-0.014842896191522237,SSO,1.0,1.0,-0.043550531800819914
2020-05-22,0.004204588222600725,SSO,1.0,1.0,-0.03952905563131692
2020-05-26,0.025732593746785604,SSO,1.0,1.0,-0.014813647014286113
2020-05-27,0.028744119223787834,SSO,1.0,1.0,0.013504666973583879
2020-05-28,-0.003306673277330918,SSO,1.0,1.0,0.0101533381748522
2020-05-29,0.0076304371308351104,SSO,1.0,1.0,0.0178612497142987
2020-06-01,0.009218914602993511,SSO,1.0,1.0,0.027244825653111038
2020-06-02,0.016556548347738564,SSO,1.0,1.0,0.04425245427400104
2020-06-03,0.02679704361130586,SSO,2.0,2.0,0.07223533283239458
2020-06-04,-0.006172713416981224,SSO,2.0,2.0,0.06561673140725865
2020-06-05,0.05173356751360947,SSO,2.0,2.0,0.12074488652514792
2020-06-08,0.024968165963984212,SSO,2.0,2.0,0.14872783085519448
2020-06-09,-0.015243286237917153,SSO,2.0,2.0,0.1312174437200071
2020-06-10,-0.01162812332041252,SSO,1.0,1.0,0.11806350778222896
2020-06-11,-0.11569841351077725,SSO,2.0,2.0,-0.011294666272469445
2020-06-12,0.02474369849165048,SSO,1.0,1.0,0.013169560402371161
2020-06-15,0.017778744315729123,SSO,0.0,-2.0,0.031182442965244528
2020-06-16,0.038592837707341676,SSO,1.0,1.0,0.07097869963326242
2020-06-17,-0.008370422998747018,SSO,0.0,-2.0,0.06201415489468398
2020-06-18,0.0005521772511272172,SSO,1.0,0.9999632438505405,0.06260057495139182
2020-06-19,-0.011748088392448452,SSO,0.0,-2.0,0.05011704947099638
2020-06-22,0.014041872707330372,SSO,1.0,1.0,0.0648626594074655
2020-06-23,0.008261182098068698,SSO,2.0,2.0,0.07365968374626419
2020-06-24,-0.050487657810877606,SSO,1.0,0.9999999999999999,0.01945312102794783
2020-06-25,0.020381311191579154,SSO,0.0,-2.0,0.04023091233284504
2020-06-26,-0.04663338432455544,SSO,1.0,0.9999631551238146,-0.00827857558825551
2020-06-29,0.02897703645980143,SSO,0.0,-2.0,0.020458572284889787
2020-06-30,0.026929445130905005,SSO,1.0,0.9999627140322995,0.04793895541559734
2020-07-01,0.012711677181957315,SSO,0.0,-2.0,0.06126001712323803
2020-07-02,0.010499752626549563,SSO,1.0,0.999946869662412,0.07240298477547968
2020-07-06,0.030937613884183035,SSO,0.0,-2.0,0.10558057424670886
2020-07-07,-0.020915586525569352,SSO,1.0,0.9999927251503566,0.08245670808506311
2020-07-08,0.015479954793471862,SSO,0.0,-2.0,0.09921308899211034
2020-07-09,-0.01128049397082409,SSO,1.0,0.9999999651566501,0.08681342236908396
2020-07-10,0.02050563905679237,SSO,0.0,-2.0,0.10909922613026168
2020-07-13,-0.016920957018245253,SSO,1.0,0.9999999999533751,0.09033220579594237
