,return,allocation,cum_ret
2018-11-12,-0.018685207956480217,"[np.float64(0.9999999999999998), np.float64(1.3776034204332074e-16), np.float64(0.0), np.float64(1.5161096850915e-17), np.float64(1.871017452670868e-18), np.float64(1.1622647289044608e-16), np.float64(1.0205818944836614e-16), np.float64(1.6855299392412574e-16), np.float64(1.3048975480403317e-16)]",0.03475535831940113
2018-11-13,-0.0018709002250791864,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.03281943428661949
2018-11-14,-0.006836868278434774,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.02575818385899442
2018-11-15,0.010436699547666354,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.036463713832490585
2018-11-16,0.002600652432066526,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.039159195710617656
2018-11-19,-0.016914406459135018,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.021582434698620423
2018-11-20,-0.018506061662834642,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.002676967168419031
2018-11-21,0.0034073298604355732,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.0060934183390228824
2018-11-23,-0.006678649648739989,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.0006259271159666513
2018-11-26,0.016144342934011797,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.015508310636033196
2018-11-27,0.0033645967780731026,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.018925086626105703
2018-11-28,0.023024922147577356,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.04238575741988537
2018-11-29,-0.002184584114154121,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.0401085780534054
2018-11-30,0.006095163168517996,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.04644820954961615
2018-12-03,0.013240936219184988,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.06030416354894297
2018-12-04,-0.03240229200392753,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.025947878428649984
2018-12-06,-0.0015169143292940133,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.024391603390752747
2018-12-07,-0.023235626684118948,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.0005892225160191167
2018-12-10,0.0018967375905680802,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.0024870777070824523
2018-12-11,0.00022726315414312124,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.0027149060823499216
2018-12-12,0.005035323389627869,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.007763899902074822
2018-12-13,-0.00033894859024008483,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",0.007422319748908057
2018-12-14,-0.018464774828100387,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.011179506542058126
2018-12-17,-0.01961845277975672,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.0305786347006185
2018-12-18,-0.0010965347277768177,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.03164163889351812
2018-12-19,-0.014975814265581925,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.04614359385197209
2018-12-20,-0.01627794838475006,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.06167041919771288
2018-12-21,-0.020489394007683355,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.08089622368783533
2018-12-24,-0.026422900275708486,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.10518161111235869
2018-12-26,0.05052472439554624,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.05997115862974389
2018-12-27,0.007677252692117611,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.052754319676665884
2018-12-28,-0.0012898194993382615,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.05397609562581085
2018-12-31,0.008758779432072044,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.045690080909929764
2019-01-02,0.0010403100753029158,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.04469730268613881
2019-01-03,-0.02386268794712699,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.06749339284718814
2019-01-04,0.03349577326654042,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.03625836296444673
2019-01-07,0.00788451122629619,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.028659731207990813
2019-01-08,0.00939539735214057,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.019533603418554812
2019-01-09,0.004673585166442787,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.014951310211296143
2019-01-10,0.003527661841461471,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.011476391536346942
2019-01-11,0.00038615955776477546,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.011094663696862628
2019-01-14,-0.006101081144714307,"[np.float64(0.9999999999999993), np.float64(0.0), np.float64(5.204170427930421e-16), np.float64(1.3859511087632421e-17), np.float64(0.0), np.float64(3.400058012914542e-16), np.float64(3.199601068721882e-17), np.float64(6.482216702918902e-17), np.float64(4.934324544698689e-17)]",-0.017128055398089037
2019-01-15,0.01146091238507308,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",-0.0058634461552601325
2019-01-16,0.0024197360122835128,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",-0.003457898134794579
2019-01-17,0.007586732097613738,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.004102599816049546
2019-01-18,0.013310026359447228,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.017467231887190682
2019-01-22,-0.013510498822567166,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0037207420487781473
2019-01-23,0.002092367596003842,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0058208948048779074
2019-01-24,0.0005315586980307863,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.006355547650172655
2019-01-25,0.00846136575577683,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.014870690019195942
2019-01-28,-0.007600335755696411,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0071573320264348705
2019-01-29,-0.0013269398723113623,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0058208948048783515
2019-01-30,0.015830954775011737,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.02174399990229614
2019-01-31,0.008782623208793309,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.030717592469283295
2019-02-01,0.00048109143025088023,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.031213461870029047
2019-02-04,0.007035752354217496,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.03846882441208188
2019-02-05,0.004191907789414141,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.04282198996619857
2019-02-06,-0.0013183754235834844,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.04144715908345464
2019-02-07,-0.00953267974406591,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.031519376845544844
2019-02-08,0.0012215375792534748,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.03277941652808991
2019-02-11,0.0005546069584079214,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.03335220317899679
2019-02-12,0.012859221244666545,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.04664030778333905
2019-02-13,0.003247076489090617,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0500388289192768
2019-02-14,-0.002218465866943298,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.04770935361835438
2019-02-15,0.010897740043071206,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.059127017794781356
2019-02-19,0.001730138613502242,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.06095945434487149
2019-02-20,0.0020157946058314558,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.06309813068994585
2019-02-21,-0.0035564906994101086,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.05931723207558681
2019-02-22,0.006200446135793405,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.06588547151378932
2019-02-25,0.0013615237851909428,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0673366999355447
2019-02-26,-0.0007155947120368599,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.06657291943710786
2019-02-27,-0.0004294693839066453,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0661148590225058
2019-02-28,-0.0018626663781589052,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.06412904271934905
2019-03-01,0.006243469676865177,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.07077290012983894
2019-03-04,-0.0036371722032678714,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.0668783147014742
2019-03-05,-0.0013603176347766201,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.065427021315825
2019-03-06,-0.006056598372163437,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.05897415775286463
2019-03-07,-0.008365517010802683,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.05011529142218252
2019-03-08,-0.002000049614592992,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.04801500873829534
2019-03-11,0.014501059956289811,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.063212337215101
2019-03-12,0.0037708805291689646,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.06722158391587763
2019-03-13,0.006619402007033816,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.07428595261040027
2019-03-14,-0.0006394881869142835,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.07359895943433803
2019-03-15,0.004940249921230546,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.07890280660911664
2019-03-18,0.0036260825531246876,"[np.float64(1.0), np.float64(0.0), np.float64(3.226585665316861e-16), np.float64(3.8770381447211934e-17), np.float64(0.0), np.float64(0.0), np.float64(2.2165911081925944e-18), np.float64(0.0), np.float64(3.662194004839928e-17)]",0.08281499725267927
2019-03-19,0.00024772091062641444,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.08308323316983857
2019-03-20,-0.0030098224096812842,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07982334498309385
2019-03-21,0.011294256372616829,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.09201914667846967
2019-03-22,-0.01924587046283943,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07100228763855543
2019-03-25,-0.0007520873928098526,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07019680032035192
2019-03-26,0.007454116153627899,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07817417157718065
2019-03-27,-0.00522886914685794,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07253653991648168
2019-03-28,0.003790370201625981,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07660185045753609
2019-03-29,0.00630509528815848,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.08338992771207865
2019-04-01,0.011859168913750384,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.09623803186427193
2019-04-02,0.0004903234890552,"[np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.09677554312089054
