date,return,cum_ret
2017-08-31,0.01289903332502169,0.012899033325021625
2017-11-30,0.03181993858366115,0.04512941835687356
2018-02-28,-0.02998450695290994,0.013791728045461138
2018-05-31,0.036891313016261536,0.05119183601808297
2018-08-31,0.04781448359562526,0.10145403081722493
2018-11-30,0.01870806877341259,0.12206010857650629
2019-02-28,0.034046775410528814,0.1602626370903244
2019-05-31,0.009588621788226448,0.1713879566923937
2019-08-31,0.04022989256859832,0.21851276834627842
2019-11-30,0.03595070371793104,0.26231915985761134
2020-02-29,-0.042782541477967465,0.20831393804257003
2020-05-31,0.05039543511186209,0.2692074447019528
2020-08-31,0.07470111607792296,0.36401865735559724
2020-11-30,0.15449226758647044,0.5747489927607163
2021-02-28,0.059530376562889335,0.6684943932917926
2021-05-31,0.01480021428901634,0.6931884678525333
2021-08-31,0.03197350977850537,0.7473256458862689
2021-11-30,-0.010737597364345607,0.728563566636347
2022-02-28,-0.0018972537485593011,0.7252840429299232
2022-05-31,0.010122771002122687,0.7427486982101195
2022-08-31,-0.03872169864626061,0.6752665083018643
2022-11-30,0.05894793981561998,0.7740200176083667
2023-02-28,-0.024634942202864562,0.7303171370078598
2023-05-31,0.02370646348040148,0.7713368370258493
2023-08-31,-0.010947791526352679,0.7519446106111414
2023-11-30,0.10767209118517188,0.9405801504762346
2024-02-29,0.07857727996592255,1.0930656602565176
2024-05-31,0.05754455033145185,1.2135101824901824
2024-08-31,0.029143282459520754,1.2780191349655192
2024-11-30,0.07670656982708922,1.452758168809197
2025-02-28,0.031886622979907235,1.5309683437989037
2025-05-31,0.10286531729374543,1.7913172055442033
2025-08-31,0.04950258608552253,1.9294946258036552
2025-11-30,0.03408088290771677,2.0293343891244553
2026-02-28,0.053085497698159206,2.190148112865276
