date,position,return,portfolio_value,bull_prob,regime_score,is_rebalance
2014-12-11,EQUAL,0.00625582992679045,1.1131594801607407,0.9659777424483307,0.9659777424483307,False
2014-12-12,EQUAL,-0.017739139980823177,1.093412988321189,0.5446740858505564,0.5446740858505564,False
2014-12-15,EQUAL,-0.011730710122553,1.0805864775109586,0.543402225755167,0.543402225755167,False
2014-12-16,EQUAL,-0.016240118069055492,1.063037625532356,0.534181240063593,0.534181240063593,False
2014-12-17,EQUAL,0.025331204889946557,1.0899656494304384,0.9593004769475357,0.9593004769475357,False
2014-12-18,EQUAL,0.03277889721886277,1.1256935214252097,0.939268680445151,0.939268680445151,False
2014-12-19,EQUAL,0.004982816741549619,1.1313026459496212,0.8839427662957074,0.8839427662957074,False
2014-12-22,EQUAL,0.005144719358694094,1.13712288057278,0.9554848966613673,0.9554848966613673,False
2014-12-23,EQUAL,-0.0010556927066880755,1.1359224282411513,0.8486486486486486,0.8486486486486486,False
2014-12-24,EQUAL,0.00038664895249063136,1.1363616314581413,0.41589825119236884,0.41589825119236884,False
2014-12-26,EQUAL,0.006984077223854228,1.14429806884647,0.872496025437202,0.872496025437202,False
2014-12-29,EQUAL,0.00040417181481233744,1.1447605618736416,0.9411764705882353,0.9411764705882353,False
2014-12-30,EQUAL,-0.008099938098122298,1.1354880721852934,0.48171701112877585,0.48171701112877585,False
2014-12-31,EQUAL,-0.013650605662964055,1.1199879722768926,0.4906200317965024,0.4906200317965024,False
2015-01-02,EQUAL,-0.001891662030464536,1.1178693335551595,0.5106518282988871,0.5106518282988871,False
2015-01-05,EQUAL,-0.02230716579504381,1.0929328369943494,0.5491255961844197,0.5491255961844197,False
2015-01-06,EQUAL,-0.014749771485097892,1.076812327400123,0.5717011128775835,0.5717011128775835,False
2015-01-07,EQUAL,0.016626683977421324,1.0947161456707963,0.9631160572337043,0.9631160572337043,False
2015-01-08,EQUAL,0.024473052364731112,1.1215071912283143,0.9195548489666137,0.9195548489666137,False
2015-01-09,EQUAL,-0.010010741029724953,1.1102800731739535,0.4664546899841017,0.4664546899841017,False
2015-01-12,EQUAL,-0.011943810363736004,1.0970190985293289,0.47790143084260733,0.47790143084260733,False
2015-01-13,EQUAL,-0.0022484380062025577,1.0945525190946654,0.48871224165341814,0.48871224165341814,False
2015-01-14,EQUAL,-0.007452413466154477,1.086395461161951,0.5087440381558028,0.5087440381558028,False
2015-01-15,EQUAL,-0.01481674061809568,1.070298621405238,0.2613672496025437,0.2613672496025437,False
2015-01-16,EQUAL,0.01637885944795355,1.0878288920925727,0.9284578696343402,0.9284578696343402,False
2015-01-20,EQUAL,0.006685388290486778,1.0951014506298216,0.9014308426073132,0.9014308426073132,False
2015-01-21,EQUAL,0.006632829079710227,1.1023650713767918,0.8728139904610492,0.8728139904610492,False
2015-01-22,EQUAL,0.02227786628687678,1.1269234130362473,0.9230524642289348,0.9230524642289348,False
2015-01-23,EQUAL,-0.002313869372858416,1.1243158594652658,0.5303656597774244,0.5303656597774244,False
2015-01-26,EQUAL,0.000923741152345651,1.125354436292889,0.9351351351351351,0.9351351351351351,False
2015-01-27,EQUAL,-0.025848965592831636,1.0962651881894134,0.43879173290937995,0.43879173290937995,False
2015-01-28,EQUAL,-0.012349942318520712,1.0827263763494719,0.22766295707472178,0.22766295707472178,False
2015-01-29,EQUAL,0.012582602394529315,1.0963498918451466,0.8241653418124006,0.8241653418124006,False
2015-01-30,EQUAL,-0.013351161170518933,1.0817123477398412,0.3125596184419714,0.3125596184419714,False
2015-02-02,EQUAL,0.013635495458939348,1.0964620315453264,0.8594594594594595,0.8594594594594595,False
2015-02-03,EQUAL,0.016127560155202003,1.1141452889169687,0.9332273449920508,0.9332273449920508,False
2015-02-04,EQUAL,-0.0033449282949363037,1.1104185528154005,0.4985691573926868,0.4985691573926868,False
2015-02-05,EQUAL,0.012882933331232138,1.1247240010010846,0.9344992050874403,0.9344992050874403,False
2015-02-06,EQUAL,-0.006144826974172439,1.117812766621234,0.3246422893481717,0.3246422893481717,False
2015-02-09,EQUAL,-0.005184076035804212,1.112017940245277,0.26104928457869636,0.26104928457869636,False
2015-02-10,EQUAL,0.01733481933736077,1.131294570339333,0.8562798092209857,0.8562798092209857,False
2015-02-11,EQUAL,0.003060923672423573,1.1347573766701686,0.43338632750397454,0.43338632750397454,False
2015-02-12,EQUAL,0.013905137257681907,1.1505363337469343,0.8880763116057234,0.8880763116057234,False
2015-02-13,EQUAL,0.008449481915740057,1.160257769692331,0.8445151033386328,0.8445151033386328,False
2015-02-17,EQUAL,0.0019705767332309776,1.1625441466578372,0.8009538950715421,0.8009538950715421,False
2015-02-18,EQUAL,0.0009352675612105769,1.1636314364866815,0.33608903020667724,0.33608903020667724,False
2015-02-19,EQUAL,0.002874763790010467,1.1669766020052112,0.3443561208267091,0.3443561208267091,False
2015-02-20,EQUAL,0.008228003352636551,1.1765784893989586,0.7942766295707472,0.7942766295707472,False
2015-02-23,EQUAL,0.0006482915621004818,1.177341255305785,0.3713831478537361,0.3713831478537361,False
2015-02-24,EQUAL,0.002374438240535811,1.1801367794045434,0.85818759936407,0.85818759936407,False
2015-02-25,EQUAL,-0.0025128264619315535,1.1771713004765572,0.3872813990461049,0.3872813990461049,False
2015-02-26,EQUAL,0.0026664997615261457,1.1803102274685535,0.31891891891891894,0.31891891891891894,False
2015-02-27,EQUAL,-0.004950507263612088,1.1744670931141548,0.314785373608903,0.314785373608903,False
2015-03-02,EQUAL,0.009992611367625933,1.1862030863397097,0.7087440381558029,0.7087440381558029,False
2015-03-03,EQUAL,-0.00612705626251427,1.1789351532909382,0.2397456279809221,0.2397456279809221,False
2015-03-04,EQUAL,-0.005015319141816336,1.1730224172496782,0.24419713831478537,0.24419713831478537,False
2015-03-05,EQUAL,0.0015592685505724235,1.174851474214012,0.7205087440381558,0.7205087440381558,False
2015-03-06,EQUAL,-0.016989224861414704,1.1548916583398254,0.14626391096979333,0.14626391096979333,False
2015-03-09,EQUAL,0.004569726241847261,1.1601691970574313,0.6985691573926868,0.6985691573926868,False
2015-03-10,EQUAL,-0.022838253968906635,1.1336729582881313,0.1357710651828299,0.1357710651828299,False
2015-03-11,EQUAL,-0.005518219901237835,1.1274171016082106,0.11605723370429252,0.11605723370429252,False
2015-03-12,EQUAL,0.012859218833091157,1.14191480483396,0.6502384737678856,0.6502384737678856,False
2015-03-13,EQUAL,-0.0069643789078118745,1.1339620774526562,0.1545310015898251,0.1545310015898251,False
2015-03-16,EQUAL,0.017593932753344903,1.1539129299882016,0.8143084260731319,0.8143084260731319,False
2015-03-17,EQUAL,-0.0013624039900035727,1.152340834408269,0.37329093799682034,0.37329093799682034,False
2015-03-18,EQUAL,0.014579020385375582,1.1691408349240078,0.9173290937996821,0.9173290937996821,False
2015-03-19,EQUAL,-0.002167303675351636,1.1666069516954733,0.5093799682034976,0.5093799682034976,False
2015-03-20,EQUAL,0.010483789405634806,1.1788374132961983,0.8995230524642289,0.8995230524642289,False
2015-03-23,EQUAL,-0.0026898232366223316,1.1756665490297145,0.47980922098569156,0.47980922098569156,False
2015-03-24,EQUAL,-0.00645275416344171,1.1680802618106438,0.46740858505564387,0.46740858505564387,False
2015-03-25,EQUAL,-0.02482785425249645,1.1390793353151913,0.43052464228934817,0.43052464228934817,False
2015-03-26,EQUAL,-0.0037561302083730284,1.1348008050140805,0.35580286168521463,0.35580286168521463,False
2015-03-27,EQUAL,0.004041768777487631,1.1393874074764543,0.8410174880763116,0.8410174880763116,False
2015-03-30,EQUAL,0.01631941975557864,1.1579815488432832,0.8476947535771066,0.8476947535771066,False
2015-03-31,EQUAL,-0.01354833563437193,1.1422928261611445,0.4311605723370429,0.4311605723370429,False
2015-04-01,EQUAL,-0.005628804805139498,1.1358630828123721,0.4368839427662957,0.4368839427662957,False
2015-04-02,EQUAL,0.002272453222241233,1.1384442785349338,0.8546899841017488,0.8546899841017488,False
2015-04-06,EQUAL,0.010150119936843005,1.149999624503476,0.8518282988871224,0.8518282988871224,False
2015-04-07,EQUAL,-0.0027383609482585967,1.1468505104412237,0.39682034976152625,0.39682034976152625,False
2015-04-08,EQUAL,0.007339652535983972,1.155267994698578,0.8387917329093799,0.8387917329093799,False
2015-04-09,EQUAL,0.007198669715102375,1.1635843874248417,0.8146263910969793,0.8146263910969793,False
2015-04-10,EQUAL,0.006123523150639724,1.1707096233589607,0.773926868044515,0.773926868044515,False
2015-04-13,EQUAL,-0.004604718050497003,1.165318835624389,0.3128775834658188,0.3128775834658188,False
2015-04-14,EQUAL,-0.0006406834859502553,1.1645722350905379,0.7945945945945946,0.7945945945945946,False
2015-04-15,EQUAL,0.006863362081946933,1.1725651160105464,0.772972972972973,0.772972972972973,False
2015-04-16,EQUAL,-0.0010316229266952674,1.1713554709538267,0.32368839427662954,0.32368839427662954,False
2015-04-17,EQUAL,-0.01791724400637129,1.150368009162549,0.4356120826709062,0.4356120826709062,False
2015-04-20,EQUAL,0.01598999947375046,1.1687623930236775,0.8419713831478537,0.8419713831478537,False
2015-04-21,EQUAL,0.00192740481891925,1.171015071292163,0.3933227344992051,0.3933227344992051,False
2015-04-22,EQUAL,0.006830889179188023,1.1790141454713186,0.7815580286168522,0.7815580286168522,False
2015-04-23,EQUAL,0.0043692349169709805,1.1841655352433147,0.8260731319554849,0.8260731319554849,False
2015-04-24,EQUAL,0.010299926442428239,1.1963623531519794,0.8330683624801272,0.8330683624801272,False
2015-04-27,EQUAL,-0.004318462845421626,1.1911959067802314,0.3793322734499205,0.3793322734499205,False
2015-04-28,EQUAL,0.0006166022519216163,1.1919304008588318,0.7767885532591415,0.7767885532591415,False
2015-04-29,EQUAL,-0.006853687568251887,1.1837612822882442,0.19745627980922098,0.19745627980922098,False
2015-04-30,EQUAL,-0.017175801095719517,1.1634292339588475,0.021303656597774244,0.021303656597774244,False
2015-05-01,EQUAL,0.0160567973503567,1.1821101814000055,0.6248012718600954,0.6248012718600954,False
2015-05-04,EQUAL,0.0030633208190454417,1.1857313641290936,0.5297297297297298,0.5297297297297298,False
2015-05-05,EQUAL,-0.01831569061462346,1.1640138753116498,0.02384737678855326,0.02384737678855326,False
2015-05-06,EQUAL,-0.007339479692907713,1.1554706191115371,0.013036565977742448,0.013036565977742448,False
2015-05-07,SHV,9.06528406463547e-05,1.155575365805443,0.15325914149443562,0.15325914149443562,False
2015-05-08,SHV,0.0,1.155575365805443,0.5220985691573927,0.5220985691573927,False
2015-05-11,SHV,-9.064462345376167e-05,1.1554706191115371,0.06645468998410174,0.06645468998410174,False
2015-05-12,SHV,9.06528406463547e-05,1.155575365805443,0.0178060413354531,0.0178060413354531,False
2015-05-13,SHV,-9.064462345376167e-05,1.1554706191115371,0.05532591414944356,0.05532591414944356,False
2015-05-14,SHV,0.0,1.1554706191115371,0.6406995230524642,0.6406995230524642,False
2015-05-15,SHV,0.0,1.1554706191115371,0.665818759936407,0.665818759936407,False
2015-05-18,SHV,0.0,1.1554706191115371,0.6476947535771065,0.6476947535771065,False
2015-05-19,SHV,0.0,1.1554706191115371,0.151033386327504,0.151033386327504,False
2015-05-20,SHV,0.0,1.1554706191115371,0.14976152623211447,0.14976152623211447,False
2015-05-21,SHV,0.0,1.1554706191115371,0.67758346581876,0.67758346581876,False
2015-05-22,SHV,0.0,1.1554706191115371,0.17042925278219395,0.17042925278219395,False
2015-05-26,SHV,0.0,1.1554706191115371,0.19109697933227346,0.19109697933227346,False
2015-05-27,SHV,0.0,1.1554706191115371,0.6896661367249602,0.6896661367249602,False
2015-05-28,SHV,9.06528406463547e-05,1.155575365805443,0.18600953895071543,0.18600953895071543,False
2015-05-29,SHV,-9.064462345376167e-05,1.1554706191115371,0.09888712241653418,0.09888712241653418,False
2015-06-01,SHV,0.0,1.1554706191115371,0.5834658187599364,0.5834658187599364,False
2015-06-02,SHV,0.0,1.1554706191115371,0.04038155802861685,0.04038155802861685,False
2015-06-03,SHV,9.06528406463547e-05,1.155575365805443,0.5214626391096979,0.5214626391096979,False
2015-06-04,SHV,-9.064462345376167e-05,1.1554706191115371,0.06804451510333863,0.06804451510333863,False
2015-06-05,SHV,-9.056683225860951e-05,1.1553659717977962,0.12782193958664548,0.12782193958664548,False
2015-06-08,SHV,0.0,1.1553659717977962,0.11828298887122417,0.11828298887122417,False
2015-06-09,SHV,0.0,1.1553659717977962,0.10588235294117647,0.10588235294117647,False
2015-06-10,SHV,9.057503535259137e-05,1.155470619111537,0.5437201907790143,0.5437201907790143,False
2015-06-11,SHV,9.06528406463547e-05,1.1555753658054428,0.6556438791732909,0.6556438791732909,False
2015-06-12,SHV,-9.064462345376167e-05,1.155470619111537,0.12337042925278219,0.12337042925278219,False
2015-06-15,SHV,-9.056683225860951e-05,1.155365971797796,0.14022257551669318,0.14022257551669318,False
2015-06-16,SHV,0.0,1.155365971797796,0.6330683624801272,0.6330683624801272,False
2015-06-17,SHV,0.00018123608688314086,1.1555753658054426,0.6445151033386327,0.6445151033386327,False
2015-06-18,SHV,-0.00018120324631587525,1.155365971797796,0.6855325914149444,0.6855325914149444,False
2015-06-19,SHV,9.057503535259137e-05,1.1554706191115367,0.17424483306836247,0.17424483306836247,False
2015-06-22,SHV,0.0,1.1554706191115367,0.6133545310015899,0.6133545310015899,False
2015-06-23,SHV,0.0,1.1554706191115367,0.6508744038155803,0.6508744038155803,False
2015-06-24,SHV,0.0,1.1554706191115367,0.13608903020667726,0.13608903020667726,False
2015-06-25,SHV,9.06528406463547e-05,1.1555753658054426,0.13990461049284578,0.13990461049284578,False
2015-06-26,SHV,-0.00018120324631587525,1.155365971797796,0.13068362480127185,0.13068362480127185,False
2015-06-29,SHV,9.057503535259137e-05,1.1554706191115367,0.07217806041335453,0.07217806041335453,False
2015-06-30,SHV,9.06528406463547e-05,1.1555753658054426,0.39650238473767885,0.39650238473767885,False
2015-07-01,SHV,-9.064462345376167e-05,1.1554706191115367,0.46232114467408586,0.46232114467408586,False
2015-07-02,SHV,9.06528406463547e-05,1.1555753658054426,0.05564387917329094,0.05564387917329094,False
2015-07-06,SHV,0.0,1.1555753658054426,0.06868044515103339,0.06868044515103339,False
2015-07-07,SHV,0.0,1.1555753658054426,0.5233704292527822,0.5233704292527822,False
2015-07-08,SHV,0.000180859243949838,1.1557843622924293,0.09284578696343403,0.09284578696343403,False
2015-07-09,SHV,-0.000180826539798562,1.1555753658054426,0.4810810810810811,0.4810810810810811,False
2015-07-10,SHV,0.0,1.1555753658054426,0.4782193958664547,0.4782193958664547,False
2015-07-13,SHV,9.124662759441016e-05,1.1556808081605034,0.6581875993640699,0.6581875993640699,False
2015-07-14,SHV,0.0,1.1556808081605034,0.6807631160572337,0.6807631160572337,False
2015-07-15,SHV,0.0,1.1556808081605034,0.1643879173290938,0.1643879173290938,False
2015-07-16,SHV,0.0,1.1556808081605034,0.7344992050874404,0.7344992050874404,False
2015-07-17,SHV,0.0,1.1556808081605034,0.7758346581875993,0.7758346581875993,False
2015-07-20,SHV,-0.0001818746555990458,1.155470619111537,0.34562798092209857,0.34562798092209857,False
2015-07-21,SHV,0.0,1.155470619111537,0.35771065182829886,0.35771065182829886,False
2015-07-22,SHV,0.0,1.155470619111537,0.5017488076311606,0.5017488076311606,False
2015-07-23,SHV,0.0,1.155470619111537,0.5201907790143084,0.5201907790143084,False
2015-07-24,SHV,9.06528406463547e-05,1.1555753658054428,0.3144674085850556,0.3144674085850556,False
2015-07-27,SHV,-9.064462345376167e-05,1.155470619111537,0.20031796502384738,0.20031796502384738,False
2015-07-28,SHV,0.0,1.155470619111537,0.74181240063593,0.74181240063593,False
2015-07-29,SHV,0.0,1.155470619111537,0.7141494435612082,0.7141494435612082,False
2015-07-30,SHV,0.0,1.155470619111537,0.19523052464228935,0.19523052464228935,False
2015-07-31,SHV,-9.056683225860951e-05,1.155365971797796,0.28139904610492844,0.28139904610492844,False
2015-08-03,SHV,9.057503535259137e-05,1.1554706191115367,0.3192368839427663,0.3192368839427663,False
2015-08-04,SHV,-9.056683225860951e-05,1.1553659717977958,0.24833068362480126,0.24833068362480126,False
2015-08-05,SHV,9.057503535259137e-05,1.1554706191115365,0.8451510333863275,0.8451510333863275,False
2015-08-06,SHV,0.0,1.1554706191115365,0.24292527821939586,0.24292527821939586,False
2015-08-07,SHV,0.0,1.1554706191115365,0.27058823529411763,0.27058823529411763,False
2015-08-10,SHV,-0.0001820797567820831,1.1552602313022398,0.8333863275039746,0.8333863275039746,False
2015-08-11,SHV,9.152959020886087e-05,1.1553659717977955,0.35993640699523055,0.35993640699523055,False
2015-08-12,SHV,-9.152121330979757e-05,1.1552602313022398,0.8149443561208267,0.8149443561208267,False
2015-08-13,SHV,0.0,1.1552602313022398,0.3322734499205087,0.3322734499205087,False
2015-08-14,SHV,0.0,1.1552602313022398,0.8368839427662957,0.8368839427662957,False
2015-08-17,SHV,0.0,1.1552602313022398,0.9475357710651828,0.9475357710651828,False
2015-08-18,SHV,0.0,1.1552602313022398,0.5128775834658188,0.5128775834658188,False
2015-08-19,SHV,0.0,1.1552602313022398,0.49348171701112875,0.49348171701112875,False
2015-08-20,SHV,0.00018211291585745748,1.1554706191115365,0.2648648648648649,0.2648648648648649,False
2015-08-21,SHV,-9.056683225860951e-05,1.1553659717977955,0.1437201907790143,0.1437201907790143,False
2015-08-24,SHV,0.00018123608688314086,1.1555753658054422,0.13481717011128777,0.13481717011128777,False
2015-08-25,SHV,-9.064462345376167e-05,1.1554706191115363,0.1068362480127186,0.1068362480127186,False
2015-08-26,SHV,0.0,1.1554706191115363,0.5275039745627981,0.5275039745627981,False
2015-08-27,SHV,0.0,1.1554706191115363,0.4858505564387917,0.4858505564387917,False
2015-08-28,SHV,-9.056683225860951e-05,1.1553659717977953,0.5532591414944356,0.5532591414944356,False
2015-08-31,SHV,9.057503535259137e-05,1.155470619111536,0.07186009538950715,0.07186009538950715,True
2015-09-01,SHV,9.030880709470779e-06,1.1554810540288605,0.11255961844197138,0.11255961844197138,False
2015-09-02,SHV,0.0,1.1554810540288605,0.5554848966613672,0.5554848966613672,False
2015-09-03,SHV,9.065202197877653e-05,1.1555858007227664,0.5923688394276629,0.5923688394276629,False
2015-09-04,SHV,0.0,1.1555858007227664,0.12241653418124006,0.12241653418124006,False
2015-09-08,SHV,-9.06438049345093e-05,1.1554810540288607,0.5379968203497615,0.5379968203497615,False
2015-09-09,SHV,0.0,1.1554810540288607,0.0931637519872814,0.0931637519872814,False
2015-09-10,SHV,-0.00018199210484537431,1.155270765599729,0.5364069952305246,0.5364069952305246,False
2015-09-11,SHV,0.0,1.155270765599729,0.5593004769475358,0.5593004769475358,False
2015-09-14,SHV,9.144273233285816e-05,1.1553764067151198,0.09634340222575517,0.09634340222575517,False
2015-09-15,SHV,-0.0002725828059514379,1.1550614709722473,0.4588235294117647,0.4588235294117647,False
2015-09-16,SHV,0.0001811978260390923,1.155270765599729,0.5138314785373609,0.5138314785373609,False
2015-09-17,SHV,-9.015238333476283e-05,1.1551666151868132,0.16629570747217806,0.16629570747217806,False
2015-09-18,SHV,0.0004542437984966785,1.1556913424579922,0.13799682034976152,0.13799682034976152,False
2015-09-21,SHV,-9.132346271745195e-05,1.1555858007227664,0.6063593004769475,0.6063593004769475,False
2015-09-22,SHV,9.13318034538868e-05,1.1556913424579922,0.18982511923688394,0.18982511923688394,False
2015-09-23,SHV,0.0,1.1556913424579922,0.1987281399046105,0.1987281399046105,False
2015-09-24,SHV,0.0,1.1556913424579922,0.21430842607313197,0.21430842607313197,False
2015-09-25,SHV,0.00018023915052323147,1.155899643283824,0.21176470588235294,0.21176470588235294,False
2015-09-28,SHV,-9.061919390185302e-05,1.155794896589918,0.19268680445151035,0.19268680445151035,False
2015-09-29,SHV,0.0,1.155794896589918,0.6868044515103339,0.6868044515103339,False
2015-09-30,SHV,0.0,1.155794896589918,0.6848966613672496,0.6848966613672496,False
2015-10-01,SHV,8.202898082165788e-05,1.1558897052673243,0.6858505564387918,0.6858505564387918,False
2015-10-02,SHV,9.03620414083317e-05,1.155994153820735,0.7001589825119237,0.7001589825119237,False
2015-10-05,SHV,-9.035387684752649e-05,1.1558897052673243,0.6829888712241653,0.6829888712241653,False
2015-10-06,SHV,9.03620414083317e-05,1.155994153820735,0.19364069952305246,0.19364069952305246,False
2015-10-07,SHV,0.0,1.155994153820735,0.6578696343402226,0.6578696343402226,False
2015-10-08,SHV,-9.035387684752649e-05,1.1558897052673243,0.6235294117647059,0.6235294117647059,False
2015-10-09,SHV,9.03620414083317e-05,1.155994153820735,0.615262321144674,0.615262321144674,False
2015-10-12,SHV,-9.035387684752649e-05,1.1558897052673243,0.6426073131955485,0.6426073131955485,False
2015-10-13,SHV,0.0,1.1558897052673243,0.1491255961844197,0.1491255961844197,False
2015-10-14,SHV,9.03620414083317e-05,1.155994153820735,0.16089030206677266,0.16089030206677266,False
2015-10-15,SHV,-9.035387684752649e-05,1.1558897052673243,0.6346581875993641,0.6346581875993641,False
2015-10-16,SHV,0.0,1.1558897052673243,0.6165341812400635,0.6165341812400635,False
2015-10-19,SHV,-9.1135836244427e-05,1.1557843622924284,0.6391096979332274,0.6391096979332274,False
2015-10-20,SHV,9.114414274202787e-05,1.1558897052673243,0.09697933227344992,0.09697933227344992,False
2015-10-21,SHV,-9.1135836244427e-05,1.1557843622924284,0.112241653418124,0.112241653418124,False
2015-10-22,SHV,9.114414274202787e-05,1.1558897052673243,0.6947535771065183,0.6947535771065183,False
2015-10-23,SHV,-0.00018141190044873579,1.1556800131191827,0.8394276629570747,0.8394276629570747,False
2015-10-26,SHV,-9.072240834884227e-05,1.155575167045112,0.22925278219395867,0.22925278219395867,False
2015-10-27,SHV,9.073063965092665e-05,1.1556800131191827,0.1424483306836248,0.1424483306836248,False
2015-10-28,SHV,-9.072240834884227e-05,1.155575167045112,0.8225755166931638,0.8225755166931638,False
2015-10-29,SHV,-9.081664025734071e-05,1.155470221590876,0.3901430842607313,0.3901430842607313,False
2015-10-30,SHV,0.0,1.155470221590876,0.4359300476947536,0.4359300476947536,False
2015-11-02,SHV,-0.0002087424287865458,1.1552290259304308,0.8384737678855326,0.8384737678855326,False
2015-11-03,SHV,9.118795713347616e-05,1.1553343689053266,0.8343402225755167,0.8343402225755167,False
2015-11-04,SHV,-9.117964264804268e-05,1.1552290259304308,0.3920508744038156,0.3920508744038156,False
2015-11-05,SHV,9.118795713347616e-05,1.1553343689053266,0.4343402225755167,0.4343402225755167,False
2015-11-06,SHV,-0.0002721626314513559,1.155019930063279,0.35453100158982515,0.35453100158982515,False
2015-11-09,SHV,0.00018103225901922038,1.1552290259304308,0.33831478537360893,0.33831478537360893,False
2015-11-10,SHV,-0.00018099949227234902,1.155019930063279,0.8435612082670906,0.8435612082670906,False
2015-11-11,SHV,0.0,1.155019930063279,0.42702702702702705,0.42702702702702705,False
2015-11-12,SHV,9.094633925066375e-05,1.15512497489768,0.4454689984101749,0.4454689984101749,False
2015-11-13,SHV,-9.093806876625532e-05,1.155019930063279,0.47631160572337045,0.47631160572337045,False
2015-11-16,SHV,0.00018103225901922038,1.1552290259304308,0.8391096979332273,0.8391096979332273,False
2015-11-17,SHV,-9.006961426294424e-05,1.1551249748976797,0.45977742448330683,0.45977742448330683,False
2015-11-18,SHV,0.0,1.1551249748976797,0.8842607313195548,0.8842607313195548,False
2015-11-19,SHV,9.007772752900323e-05,1.1552290259304305,0.5475357710651828,0.5475357710651828,False
