date,return,cum_ret
2021-03-31,-9.057476703744349e-05,0.559387521202904
2021-04-30,0.0,0.559387521202904
2021-05-31,0.0,0.559387521202904
2021-06-30,-0.00018084156365227866,0.5591055191252299
2021-07-31,-5.551115123125783e-16,0.559105519125229
2021-08-31,-0.002245152843609155,0.5556050889354782
2021-09-30,-0.03695130390092882,0.49812345254439205
2021-10-31,-0.0002717660910066533,0.49771631338984856
2021-11-30,-0.029682057765414882,0.45326101125960694
2021-12-31,0.01146018557049433,0.4699156521310064
2022-01-31,-0.000815180604220922,0.4687174054015484
2022-02-28,-0.00036235439218057497,0.468185209198829
2022-03-31,-0.00036289202353412264,0.4676524164973399
2022-04-30,-0.0002902726945737122,0.46722639707570557
2022-05-31,0.0006626741430402205,0.46819869007103376
2022-06-30,-0.0007531606093669208,0.4670929006509481
2022-07-31,0.0008814774668257641,0.46838610998461205
2022-08-31,0.0012823788680473847,0.47026913730219055
2022-09-30,0.00028147965309432976,0.47068298814891363
2022-10-31,0.0015573961187018703,0.47297342412649757
2022-11-30,0.0649402601363771,0.5686287014632425
2022-12-31,-0.11839451080044572,0.38291167372596346
2023-01-31,0.12215961296748556,0.5518476285565448
2023-02-28,0.00010526024528001443,0.5520109764185639
2023-03-31,0.005093601795558289,0.5599163023147757
2023-04-30,0.00309701278042529,0.5647473830394383
2023-05-31,0.003252951970687201,0.5698374311227241
2023-06-30,0.004748653205157938,0.5772920446716019
2023-07-31,0.0038356963204215777,0.5833420579635791
2023-08-31,0.004792201381182526,0.5909297519606365
2023-09-30,0.003916557576725266,0.5971607199347155
